"file_path";"xpath";"content";"simple_name";"fqn";"kind";"abstract";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[3]/blockquote[1]/pre";"M!M:zzzsnippet.LeafNode:send:zzzsnippet.Item";"send";"org.jivesoftware.smackx.pubsub.LeafNode.send";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/processing.html";"/html/body/div[1]/div[3]/pre";"T!T:zzzsnippet.Packet";"Packet";"org.jivesoftware.smack.packet.Packet";"class";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/messaging.html";"/html/body/div[2]/div[2]/pre";"T!T:zzzsnippet.Message";"Message";"org.jivesoftware.smack.packet.Message";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/filetransfer.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.FileTransferManager:FileTransferManager:UNKNOWNP.UNKNOWN";"FileTransferManager";"org.jivesoftware.smackx.filetransfer.FileTransferManager.FileTransferManager";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/privacy.html";"/html/body/div[3]/ol/li[1]/div/pre";"M!M:zzzsnippet.PrivacyListManager:getInstanceFor:UNKNOWNP.UNKNOWN";"getInstanceFor";"org.jivesoftware.smack.PrivacyListManager.getInstanceFor";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[6]/blockquote[4]/pre";"M!M:zzzsnippet.PubSubManager:getNode:java.lang.String";"getNode";"org.jivesoftware.smackx.pubsub.PubSubManager.getNode";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/privacy.html";"/html/body/div[3]/ol/li[1]/div/pre";"T!T:zzzsnippet.PrivacyList";"PrivacyList";"org.jivesoftware.smack.PrivacyList";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:zzzsnippet.ZZZSuperZZZSnippet:voiceRevoked";"voiceRevoked";"org.jivesoftware.smackx.muc.DefaultUserStatusListener.voiceRevoked";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/roster.html";"/html/body/div[4]/pre";"M!M:zzzsnippet.con:getRoster";"getRoster";"org.jivesoftware.smack.Connection.getRoster";"method";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[6]/blockquote[3]/pre";"M!M:zzzsnippet.PubSubManager:PubSubManager:UNKNOWNP.UNKNOWN";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager.PubSubManager";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.Chat:sendMessage:zzzsnippet.Message";"sendMessage";"org.jivesoftware.smack.Chat.sendMessage";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/properties.html";"/html/body/div[2]/div[1]/pre";"M!M:zzzsnippet.Message:setProperty:java.lang.String:int";"setProperty";"org.jivesoftware.smack.packet.Packet.setProperty";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.ServiceDiscoveryManager:removeFeature:UNKNOWNP.UNKNOWN";"removeFeature";"org.jivesoftware.smackx.ServiceDiscoveryManager.removeFeature";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/gettingstarted.html";"/html/body/div[4]";"Roster";"Roster";"org.jivesoftware.smack.Roster";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[3]/blockquote[2]/pre";"M!M:zzzsnippet.SimplePayload:SimplePayload:java.lang.String:java.lang.String:java.lang.String";"SimplePayload";"org.jivesoftware.smackx.pubsub.SimplePayload.SimplePayload";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[6]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:getJoinedRooms:UNKNOWNP.UNKNOWN:java.lang.String";"getJoinedRooms";"org.jivesoftware.smackx.muc.MultiUserChat.getJoinedRooms";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.Form:addField:zzzsnippet.FormField";"addField";"org.jivesoftware.smackx.Form.addField";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[5]/blockquote[1]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[3]/blockquote[2]/pre";"T!T:zzzsnippet.SimplePayload";"SimplePayload";"org.jivesoftware.smackx.pubsub.SimplePayload";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/messaging.html";"/html/body/div[2]/div[2]/pre";"M!M:zzzsnippet.Message:setBody:java.lang.String";"setBody";"org.jivesoftware.smack.packet.Message.setBody";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[3]/blockquote[3]/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/processing.html";"/html/body/div[2]/ul/li[4]/tt";"ToContainsFilter";"ToContainsFilter";"org.jivesoftware.smack.filter.ToContainsFilter";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[5]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:isServiceEnabled:UNKNOWNP.UNKNOWN:java.lang.String";"isServiceEnabled";"org.jivesoftware.smackx.muc.MultiUserChat.isServiceEnabled";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/privacy.html";"/html/body/div[3]/ol/li[5]/div/pre";"T!T:zzzsnippet.PrivacyListManager";"PrivacyListManager";"org.jivesoftware.smack.PrivacyListManager";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/xhtml.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.XHTMLText:appendCloseSpanTag";"appendCloseSpanTag";"org.jivesoftware.smackx.XHTMLText.appendCloseSpanTag";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/xhtml.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.XHTMLText:appendCloseParagraphTag";"appendCloseParagraphTag";"org.jivesoftware.smackx.XHTMLText.appendCloseParagraphTag";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[7]/blockquote/pre";"M!M:zzzsnippet.RoomInfo:getOccupantsCount";"getOccupantsCount";"org.jivesoftware.smackx.muc.RoomInfo.getOccupantsCount";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.Iterator:next";"next";"org.jivesoftware.smack.util.collections.AbstractHashedMap.KeySetIterator.next";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:addUserStatusListener:UNKNOWNP.UNKNOWN";"addUserStatusListener";"org.jivesoftware.smackx.muc.MultiUserChat.addUserStatusListener";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[4]/blockquote/pre";"M!M:zzzsnippet.Iterator:next";"next";"org.jivesoftware.smack.util.collections.AbstractHashedMap.KeySetIterator.next";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.MultiUserChat:sendConfigurationForm:zzzsnippet.Form";"sendConfigurationForm";"org.jivesoftware.smackx.muc.MultiUserChat.sendConfigurationForm";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/xhtml.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.chat:sendMessage:zzzsnippet.Message";"sendMessage";"org.jivesoftware.smack.Chat.sendMessage";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.ConfigureForm:ConfigureForm:UNKNOWNP.UNKNOWN";"ConfigureForm";"org.jivesoftware.smackx.pubsub.ConfigureForm.ConfigureForm";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[5]/blockquote/pre";"T!T:DiscoverInfo.Identity";"Identity";"org.jivesoftware.smackx.packet.DiscoverInfo.Identity";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.Chat";"Chat";"org.jivesoftware.smack.Chat";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/gettingstarted.html";"/html/body/div[5]/p[3]/tt[1]";"PacketListener";"PacketListener";"org.jivesoftware.smack.PacketListener";"class";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[5]/blockquote[2]/pre";"M!M:zzzsnippet.PubSubManager:getNode:java.lang.String";"getNode";"org.jivesoftware.smackx.pubsub.PubSubManager.getNode";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[3]/pre";"M!M:zzzsnippet.LeafNode:addItemDeleteListener:UNKNOWNP.UNKNOWN";"addItemDeleteListener";"org.jivesoftware.smackx.pubsub.Node.addItemDeleteListener";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.Form:setTitle:java.lang.String";"setTitle";"org.jivesoftware.smackx.Form.setTitle";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:create:java.lang.String";"create";"org.jivesoftware.smackx.muc.MultiUserChat.create";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[6]/blockquote[5]/pre";"T!T:zzzsnippet.DiscoverItems";"DiscoverItems";"org.jivesoftware.smackx.packet.DiscoverItems";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/filetransfer.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.OutgoingFileTransfer:sendFile:zzzsnippet.File:java.lang.String";"sendFile";"org.jivesoftware.smackx.filetransfer.OutgoingFileTransfer.sendFile";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/roster.html";"/html/body/div[5]/tt[1]";"Roster.setSubscriptionMode(Roster.SubscriptionMode)";"setSubscriptionMode";"org.jivesoftware.smack.Roster.setSubscriptionMode";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[1]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/messageevents.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.XMPPConnection:XMPPConnection:UNKNOWNP.UNKNOWN";"XMPPConnection";"org.jivesoftware.smack.XMPPConnection.XMPPConnection";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[5]/blockquote[1]/pre";"T!T:zzzsnippet.LeafNode";"LeafNode";"org.jivesoftware.smackx.pubsub.LeafNode";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.Iterator:hasNext";"hasNext";"org.jivesoftware.smack.util.collections.MapIterator.hasNext";"method";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[3]/blockquote[1]/pre";"T!T:zzzsnippet.Item";"Item";"org.jivesoftware.smackx.pubsub.Item";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[4]/blockquote/pre";"M!M:zzzsnippet.Iterator:hasNext";"hasNext";"org.jivesoftware.smack.util.collections.MapIterator.hasNext";"method";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/messaging.html";"/html/body/div[2]/p[3]/tt[1]";"Chat.sendMessage(String)";"Chat";"org.jivesoftware.smack.Chat";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/connections.html";"/html/body/div[3]/div/pre";"M!M:zzzsnippet.ConnectionConfiguration:ConnectionConfiguration:java.lang.String:int";"ConnectionConfiguration";"org.jivesoftware.smack.ConnectionConfiguration.ConnectionConfiguration";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/processing.html";"/html/body/div[1]/div[3]/pre";"M!M:zzzsnippet.AndFilter:AndFilter:zzzsnippet.PacketTypeFilter:zzzsnippet.FromContainsFilter";"AndFilter";"org.jivesoftware.smack.filter.AndFilter.AndFilter";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/xhtml.html";"/html/body/div[5]/blockquote/pre";"M!M:zzzsnippet.chat:getParticipant";"getParticipant";"org.jivesoftware.smack.Chat.getParticipant";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/roster.html";"/html/body/div[5]/tt[2]";"Presence.Type.subscribe";"subscribe";"org.jivesoftware.smack.packet.Presence.Type.subscribe";"enumeration value";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[6]/blockquote[6]/pre";"M!M:zzzsnippet.PubSubManager:PubSubManager:UNKNOWNP.UNKNOWN";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager.PubSubManager";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[5]/pre";"M!M:zzzsnippet.ConfigureForm:ConfigureForm:UNKNOWNP.UNKNOWN";"ConfigureForm";"org.jivesoftware.smackx.pubsub.ConfigureForm.ConfigureForm";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.FormField:addValue:java.lang.String";"addValue";"org.jivesoftware.smackx.FormField.addValue";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[1]/pre";"M!M:zzzsnippet.LeafNode:subscribe:UNKNOWNP.UNKNOWN";"subscribe";"org.jivesoftware.smackx.pubsub.Node.subscribe";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/privacy.html";"/html/body/div[4]/p[2]/tt[4]";"updatedPrivacyList";"updatedPrivacyList";"org.jivesoftware.smack.PrivacyListListener.updatedPrivacyList";"method";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/messaging.html";"/html/body/div[2]/div[3]/pre";"M!M:zzzsnippet.ZZZSnippet:processMessage:zzzsnippet.Chat:zzzsnippet.Message";"processMessage";"org.jivesoftware.smack.MessageListener.processMessage";"method";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.Message:addExtension:UNKNOWNP.UNKNOWN";"addExtension";"org.jivesoftware.smack.packet.Packet.addExtension";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/processing.html";"/html/body/div[1]/div[3]/pre";"M!M:zzzsnippet.connection:addPacketListener:zzzsnippet.PacketListener:zzzsnippet.PacketFilter";"addPacketListener";"org.jivesoftware.smack.Connection.addPacketListener";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[5]/blockquote[3]/pre";"M!M:zzzsnippet.PubSubManager:PubSubManager:UNKNOWNP.UNKNOWN";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager.PubSubManager";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[6]/pre";"T!T:NodeConfigListener";"NodeConfigListener";"org.jivesoftware.smackx.pubsub.listener.NodeConfigListener";"class";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[2]/blockquote[1]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[3]/blockquote[2]/pre";"M!M:zzzsnippet.PubSubManager:PubSubManager:UNKNOWNP.UNKNOWN";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager.PubSubManager";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[3]/pre";"M!M:zzzsnippet.PubSubManager:PubSubManager:UNKNOWNP.UNKNOWN";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager.PubSubManager";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:MultiUserChat:UNKNOWNP.UNKNOWN:java.lang.String";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat.MultiUserChat";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[11]/blockquote/pre";"T!T:zzzsnippet.Form";"Form";"org.jivesoftware.smackx.Form";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/privacy.html";"/html/body/div[3]/ol/li[2]/div/pre";"M!M:zzzsnippet.PrivacyItem:setValue:java.lang.String";"setValue";"org.jivesoftware.smack.packet.PrivacyItem.setValue";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[6]/blockquote[5]/pre";"M!M:zzzsnippet.PubSubManager:getNode:java.lang.String";"getNode";"org.jivesoftware.smackx.pubsub.PubSubManager.getNode";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[5]/pre";"M!M:zzzsnippet.PubSubManager:getNode:java.lang.String";"getNode";"org.jivesoftware.smackx.pubsub.PubSubManager.getNode";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[4]/blockquote[1]/pre";"M!M:zzzsnippet.MultiUserChat:MultiUserChat:UNKNOWNP.UNKNOWN:UNKNOWNP.UNKNOWN";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat.MultiUserChat";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/overview.html";"/html/body/div[2]/ul/li[1]/div/pre";"T!T:zzzsnippet.MessageListener";"MessageListener";"org.jivesoftware.smack.MessageListener";"class";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:UNKNOWNP.UNKNOWN:voiceGranted:java.lang.String";"voiceGranted";"org.jivesoftware.smackx.muc.DefaultParticipantStatusListener.voiceGranted";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/roster.html";"/html/body/div[4]/pre";"T!T:zzzsnippet.RosterListener";"RosterListener";"org.jivesoftware.smack.RosterListener";"class";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/overview.html";"/html/body/div[2]/ul/li[1]/div/pre";"M!M:UNKNOWNP.UNKNOWN:createChat:java.lang.String:UNKNOWNP.UNKNOWN";"createChat";"org.jivesoftware.smack.ChatManager.createChat";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[4]/blockquote[2]/pre";"M!M:zzzsnippet.MultiUserChat:decline:zzzsnippet.Connection:java.lang.String:java.lang.String:java.lang.String";"decline";"org.jivesoftware.smackx.muc.MultiUserChat.decline";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/gettingstarted.html";"/html/body/div[3]/p[4]/tt[1]";"Connection.login(String username";"d";"Connection";"org.jivesoftware.smack.Connection";"class";"t"
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[6]/blockquote[1]/pre";"T!T:zzzsnippet.DiscoverInfo";"DiscoverInfo";"org.jivesoftware.smackx.packet.DiscoverInfo";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[3]/pre";"M!M:zzzsnippet.LeafNode:deleteItem:java.lang.String";"deleteItem";"org.jivesoftware.smackx.pubsub.LeafNode.deleteItem";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[4]/blockquote/pre";"T!T:zzzsnippet.DiscoverItems";"DiscoverItems";"org.jivesoftware.smackx.packet.DiscoverItems";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[5]/blockquote/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[5]/blockquote[3]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/privacy.html";"/html/body/div[3]/ol/li[2]/div/pre/font[3]/i/tt";"PrivacyItem";"PrivacyItem";"org.jivesoftware.smack.packet.PrivacyItem";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.FormField";"FormField";"org.jivesoftware.smackx.FormField";"class";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:UNKNOWNP.UNKNOWN:adminGranted:java.lang.String";"adminGranted";"org.jivesoftware.smackx.muc.DefaultParticipantStatusListener.adminGranted";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[4]/blockquote/pre";"M!M:zzzsnippet.Iterator:next";"next";"org.jivesoftware.smack.util.collections.AbstractHashedMap.ValuesIterator.next";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/disco.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.Iterator:next";"next";"org.jivesoftware.smack.util.collections.AbstractHashedMap.ValuesIterator.next";"method";"f";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/connections.html";"/html/body/div[3]/div/pre";"T!T:zzzsnippet.Connection";"Connection";"org.jivesoftware.smack.Connection";"class";"t";
"smack/doc/smacktutorial3.3/home/gaya/recodoc2/recodoc2/recodoc_data/smack/doc/smack/extensions/pubsub.html";"/html/body/div[4]/blockquote[3]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f";
